Supplier_Name,Supplier_Code,Alloy,Current_LB,New_LB,change
SUPPLIER A64,S042,A400,1.48,1.3,0.18
SUPPLIER A64,S045,A101,1.45,1.4,0.05
SUPPLIER A20,S039,A363,1.55,1.2,0.35
SUPPLIER AA,S006,A348,1.7,1.3,0.4
SUPPLIER A17,S020,A408,1.57,1.88,-0.31
TOP DIE CASTING,S064,A350,1.44,1.4,0.04
SUPPLIER A32,S045,A365,1.21,1.2,0.01
SUPPLIER A50,S001,A377,1.39,1.3,0.09
SUPPLIER A55,S019,A373,1.21,1.39,-0.18
SUPPLIER A57,S066,A386,1.52,1.27,0.25
SUPPLIER A51,S041,A373,1.63,1.51,0.12
SUPPLIER A60,S032,A393,1.55,1.46,0.09
TOP DIE CASTING,S019,A357,1.33,1.58,-0.25
SUPPLIER A31,S016,A359,1.26,1.38,-0.12
SUPPLIER A22,S073,A386,1.52,1.51,0.01
SUPPLIER A39,S068,A344,1.21,2.09,-0.88
SUPPLIER A57,S083,A362,1.58,1.21,0.37
SUPPLIER A28,S017,A320,1.22,1.2,0.02
SUPPLIER A53,S069,A372,1.38,1.2,0.18
SUPPLIER A32,S066,A342,3.14,1.68,1.46
SUPPLIER A38,S068,A101,1.66,1.2,0.46
SUPPLIER A21,S057,A415,1.21,1.49,-0.28
SUPPLIER A51,S028,A320,1.91,3.16,-1.25
SUPPLIER A43,S053,A402,1.34,1.48,-0.14
SUPPLIER A58,S092,A393,1.36,1.9,-0.54
SUPPLIER AD,S008,A373,1.29,2.09,-0.8
SUPPLIER A66,S073,A369,1.44,1.41,0.03
SUPPLIER A70,S078,A407,2.15,1.47,0.68
SUPPLIER A56,S050,A400,1.57,1.47,0.1
XPZ Supp,S059,A380,1.23,1.2,0.03
SUPPLIER A9,S056,A399,1.4,1.2,0.2
SUPPLIER A35,S072,A101,1.66,1.44,0.22
SUPPLIER A3,S043,A364,2.3,1.21,1.09
SUPPLIER A60,S007,A408,1.55,1.27,0.28
XPZ Supp,S086,A405,1.55,1.2,0.35
SUPPLIER C,S093,A357,1.31,1.74,-0.43
XYZ,S024,A385,1.36,1.41,-0.05
SUPPLIER A49,S029,A372,1.5,1.32,0.18
SUPPLIER AB,S090,A373,1.27,1.2,0.07
SUPPLIER A23,S041,A320,1.21,1.2,0.01
SUPPLIER A22,S002,A342,1.6,1.22,0.38
SUPPLIER A72,S082,A374,1.59,1.2,0.39
SUPPLIER A10,S064,A348,1.48,1.29,0.19
SUPPLIER A55,S057,A400,1.35,1.2,0.15
SUPPLIER A61,S061,A364,1.31,1.38,-0.07
SUPPLIER A36,S072,A343,1.24,1.42,-0.18
SUPPLIER A12,S007,A377,3.14,1.36,1.78
SUPPLIER A51,S074,A412,3.14,1.52,1.62
SUPPLIER AC,S018,A364,1.35,1.58,-0.23
SUPPLIER A49,S092,A403,1.71,1.28,0.43
SUPPLIER A67,S029,A380,1.21,1.38,-0.17
BLUE METAL,S039,A359,3.14,1.2,1.94
SUPPLIER A46,S039,A399,1.49,1.3,0.19
SUPPLIER A59,S093,A405,1.64,1.47,0.17
SUPPLIER A48,S039,A395,1.21,1.98,-0.77
SUPPLIER A30,S079,A367,1.21,1.2,0.01
SUPPLIER A28,S025,A410,1.61,1.28,0.33
SUPPLIER G,S025,A381,1.24,1.2,0.04
SUPPLIER AD,S048,A415,1.39,1.2,0.19
SUPPLIER A23,S055,A392,1.51,1.41,0.1
ABC Supplier,S073,A367,1.55,1.31,0.24
SUPPLIER A60,S081,B747,1.78,1.47,0.31
SUPPLIER A43,S066,A409,1.97,1.28,0.69
SUPPLIER G,S022,A364,1.32,1.2,0.12
SUPPLIER A52,S021,A392,1.73,1.43,0.3
TOP DIE CASTING,S052,A386,1.21,1.47,-0.26
SUPPLIER A34,S070,A360,2.32,1.34,0.98
SUPPLIER AD,S012,A350,1.65,1.24,0.41
SUPPLIER A28,S048,A380,1.29,1.22,0.07
SUPPLIER A23,S083,A406,1.29,1.49,-0.2
SUPPLIER A26,S086,A406,1.23,1.2,0.03
SUPPLIER A58,S049,A403,1.25,1.26,-0.01
SUPPLIER A52,S055,A400,1.25,1.67,-0.42
SUPPLIER A32,S076,A380,1.37,1.2,0.17
SUPPLIER A44,S079,A345,1.21,2.21,-1.0
SUPPLIER A12,S056,A414,3.14,1.4,1.74
SUPPLIER A10,S007,A330,1.37,1.52,-0.15
SUPPLIER D,S028,A350,1.42,1.2,0.22
SUPPLIER A61,S027,A408,1.53,1.22,0.31
SUPPLIER A64,S043,A392,1.21,1.4,-0.19
SUPPLIER A1,S078,A342,1.46,1.2,0.26
ABC Supplier,S038,A370,1.21,1.41,-0.2
SUPPLIER A53,S049,A372,1.44,1.46,-0.02
SUPPLIER A58,S024,A344,1.59,1.5,0.09
SUPPLIER A37,S092,A372,1.21,1.2,0.01
SUPPLIER A17,S014,A405,2.12,1.55,0.57
SUPPLIER A67,S010,A398,1.58,1.2,0.38
SUPPLIER A8,S013,A404,1.59,1.46,0.13
ALOY MASTERS,S080,A343,1.31,2.01,-0.7
SUPPLIER A52,S075,A320,1.39,1.25,0.14
SUPPLIER A31,S025,A372,2.56,1.46,1.1
SUPPLIER A1,S002,A330,1.32,3.06,-1.74
SUPPLIER A7,S028,A361,2.89,1.34,1.55
SUPPLIER A7,S071,A400,1.28,1.2,0.08
SUPPLIER A41,S043,A399,1.43,1.51,-0.08
SUPPLIER A53,S007,A377,1.38,1.32,0.06
SUPPLIER A55,S074,A372,1.79,1.24,0.55
SUPPLIER G,S076,A320,1.38,1.33,0.05
SUPPLIER AC,S038,A402,1.38,1.28,0.1
SUPPLIER A38,S009,A395,1.72,1.43,0.29
SUPPLIER A49,S001,A407,3.14,1.2,1.94
SUPPLIER A61,S075,A349,1.35,1.35,0.0
SUPPLIER A67,S088,A401,1.66,1.63,0.03
SUPPLIER A12,S066,A412,1.58,1.24,0.34
SUPPLIER A49,S049,A398,1.92,1.5,0.42
SUPPLIER A64,S092,A402,1.32,1.2,0.12
SUPPLIER A12,S079,A101,1.39,1.2,0.19
SUPPLIER A60,S023,A402,1.52,1.57,-0.05
SUPPLIER A43,S083,A376,2.61,1.5,1.11
SUPPLIER C,S030,A320,1.42,1.61,-0.19
SUPPLIER A54,S001,A397,1.47,1.33,0.14
SUPPLIER C,S087,A330,3.11,1.34,1.77
SUPPLIER A56,S016,A366,1.21,1.26,-0.05
SUPPLIER A35,S024,A360,1.21,1.2,0.01
SUPPLIER A63,S006,A405,1.26,1.2,0.06
SUPPLIER A33,S092,A402,1.26,1.2,0.06
SUPPLIER A56,S084,A400,1.28,1.43,-0.15
BLUE METAL,S030,A397,1.51,1.88,-0.37
SUPPLIER A52,S069,A397,1.41,1.26,0.15
ABC Supplier,S002,A408,1.49,2.15,-0.66
SUPPLIER A32,S077,A380,1.22,1.2,0.02
SUPPLIER A2,S092,A398,2.72,3.12,-0.4
SUPPLIER A31,S058,A101,1.35,1.2,0.15
ALOY MASTERS,S085,A388,1.49,1.39,0.1
SUPPLIER A10,S001,A380,3.14,1.2,1.94
SUPPLIER A18,S056,A409,2.17,1.25,0.92
SUPPLIER A73,S002,A381,1.49,1.23,0.26
SUPPLIER A39,S028,A361,1.44,1.37,0.07
SUPPLIER A43,S015,A351,2.08,1.2,0.88
SUPPLIER A55,S058,B747,1.28,1.82,-0.54
SUPPLIER A44,S016,A341,1.27,1.2,0.07
SUPPLIER A5,S014,A344,1.21,1.2,0.01
SUPPLIER A10,S040,A400,1.42,1.2,0.22
SUPPLIER A57,S038,A359,1.57,1.37,0.2
SUPPLIER H,S018,B747,1.21,1.45,-0.24
SUPPLIER A46,S082,A380,1.21,1.39,-0.18
SUPPLIER A61,S063,A388,1.7,1.65,0.05
SUPPLIER A39,S015,A348,1.52,1.52,0.0
SUPPLIER A55,S068,A386,1.3,1.38,-0.08
SUPPLIER C,S090,A340,1.34,1.32,0.02
SUPPLIER A49,S055,A391,1.26,3.16,-1.9
SUPPLIER G,S043,A342,1.52,1.28,0.24
SUPPLIER A53,S086,A369,1.45,1.2,0.25
SUPPLIER AC,S019,A344,1.59,1.2,0.39
SUPPLIER E,S019,A365,1.21,1.26,-0.05
SUPPLIER AC,S090,A341,1.49,1.45,0.04
SUPPLIER A46,S044,A394,3.14,1.31,1.83
SUPPLIER A59,S049,A342,1.21,1.28,-0.07
SUPPLIER H,S080,A354,1.65,1.52,0.13
SUPPLIER A29,S076,A348,1.5,1.57,-0.07
SUPPLIER A9,S008,A101,1.53,3.16,-1.63
SUPPLIER A7,S025,A330,1.65,1.52,0.13
SUPPLIER A12,S001,A383,1.31,1.23,0.08
SUPPLIER A12,S088,A361,1.36,1.2,0.16
SUPPLIER A63,S074,A400,1.58,1.2,0.38
SUPPLIER A66,S016,A370,1.29,1.2,0.09
SUPPLIER A64,S087,A320,1.37,1.73,-0.36
SUPPLIER A1,S068,A372,1.49,2.03,-0.54
SUPPLIER A60,S047,A370,1.24,1.32,-0.08
SUPPLIER A20,S046,A372,1.39,1.2,0.19
SUPPLIER A29,S010,A343,1.28,1.2,0.08
SUPPLIER A49,S086,A406,1.38,1.2,0.18
SUPPLIER AD,S063,A342,1.34,1.2,0.14
SUPPLIER A39,S042,A372,1.44,1.35,0.09
SUPPLIER A3,S070,A371,1.49,1.2,0.29
SUPPLIER A43,S064,A383,1.34,1.53,-0.19
SUPPLIER A33,S025,A402,1.21,1.32,-0.11
SUPPLIER AB,S045,A407,1.21,1.2,0.01
SUPPLIER A39,S002,A406,1.44,1.2,0.24
SUPPLIER A72,S003,A375,1.59,1.79,-0.2
SUPPLIER A4,S086,A351,1.5,1.34,0.16
SUPPLIER A33,S066,A373,1.37,1.31,0.06
SUPPLIER A19,S010,A345,1.52,1.36,0.16
SUPPLIER A53,S022,A341,1.21,1.2,0.01
SUPPLIER A15,S016,A400,3.06,1.35,1.71
SUPPLIER A28,S021,A348,1.21,1.28,-0.07
SUPPLIER A10,S013,A363,1.21,1.47,-0.26
SUPPLIER A68,S052,A359,1.92,3.16,-1.24
SUPPLIER A61,S075,A403,1.34,2.67,-1.33
ALOY MASTERS,S023,A363,1.78,1.27,0.51
SUPPLIER A19,S028,A101,1.41,1.54,-0.13
SUPPLIER A44,S052,A393,2.1,1.38,0.72
SUPPLIER G,S024,A381,2.72,3.16,-0.44
SUPPLIER H,S052,A397,1.41,1.56,-0.15
SUPPLIER A28,S093,A407,1.38,1.31,0.07
SUPPLIER A49,S072,A404,1.33,1.45,-0.12
SUPPLIER A50,S026,A383,1.47,1.38,0.09
SUPPLIER AC,S080,A372,1.21,1.44,-0.23
SUPPLIER AD,S037,A357,1.47,1.2,0.27
SUPPLIER A24,S071,A385,1.39,1.54,-0.15
SUPPLIER A59,S064,A405,1.21,1.2,0.01
SUPPLIER A10,S012,A402,1.34,1.26,0.08
SUPPLIER A41,S010,A364,1.67,1.25,0.42
BLUE METAL,S035,A366,1.57,1.39,0.18
SUPPLIER A15,S074,A386,1.67,1.31,0.36
SUPPLIER AC,S075,A369,1.3,1.2,0.1
SUPPLIER A22,S008,A362,1.52,1.53,-0.01
TOP DIE CASTING,S069,A354,1.5,1.37,0.13
SUPPLIER A44,S019,A395,1.38,1.26,0.12
SUPPLIER F,S011,A344,1.26,1.97,-0.71
SUPPLIER A30,S070,A415,1.98,1.31,0.67
SUPPLIER A39,S042,A407,1.48,1.26,0.22
SUPPLIER A23,S080,A343,1.35,1.26,0.09
SUPPLIER A43,S047,A369,1.49,1.2,0.29
SUPPLIER A20,S070,A360,2.74,2.5,0.24
SUPPLIER A52,S087,A414,1.56,1.31,0.25
SUPPLIER A70,S022,A330,1.21,1.4,-0.19
SUPPLIER AB,S009,A376,1.36,1.27,0.09
SUPPLIER A54,S044,A346,1.21,1.33,-0.12
SUPPLIER A70,S030,A415,1.31,1.51,-0.2
SUPPLIER AC,S069,A373,1.34,1.47,-0.13
SUPPLIER A60,S039,A101,1.72,1.28,0.44
SUPPLIER A50,S009,A354,1.96,1.52,0.44
SUPPLIER AB,S063,A414,1.46,1.6,-0.14
SUPPLIER A28,S019,A371,1.52,2.05,-0.53
SUPPLIER A56,S042,A372,2.83,1.2,1.63
SUPPLIER A17,S088,A388,3.14,1.3,1.84
SUPPLIER A44,S039,A372,1.57,1.2,0.37
SUPPLIER A17,S040,A409,1.23,1.2,0.03
SUPPLIER A30,S043,A359,1.55,1.2,0.35
SUPPLIER A31,S009,A350,1.23,1.47,-0.24
XPZ Supp,S030,A414,1.21,1.52,-0.31
SUPPLIER A51,S001,A400,1.54,1.35,0.19
SUPPLIER A33,S021,A371,1.49,1.47,0.02
SUPPLIER A55,S051,A399,1.38,1.2,0.18
SUPPLIER A60,S017,A380,1.21,1.32,-0.11
BLUE METAL,S069,A400,1.44,1.2,0.24
ABC Supplier,S029,A320,1.38,1.24,0.14
SUPPLIER A68,S059,A360,1.51,1.2,0.31
SUPPLIER A50,S009,A359,1.5,1.2,0.3
TOP DIE CASTING,S002,A385,1.41,1.44,-0.03
SUPPLIER A35,S020,A392,1.4,1.5,-0.1
SUPPLIER A44,S029,A372,1.21,1.8,-0.59
SUPPLIER A72,S021,A407,1.62,1.39,0.23
SUPPLIER A65,S044,A352,1.45,1.2,0.25
SUPPLIER A73,S073,A361,1.23,1.2,0.03
ABC Supplier,S085,A366,2.93,1.22,1.71
SUPPLIER A26,S030,A409,1.47,1.2,0.27
SUPPLIER A1,S001,A399,2.46,1.35,1.11
SUPPLIER A70,S006,A372,3.14,1.34,1.8
TOP DIE CASTING,S085,A343,1.21,1.47,-0.26
ABC Supplier,S083,A359,1.37,1.39,-0.02
SUPPLIER A9,S053,A395,1.21,1.73,-0.52
SUPPLIER A17,S055,A381,1.24,1.2,0.04
SUPPLIER A65,S084,A347,1.64,1.2,0.44
SUPPLIER AC,S043,A101,1.21,1.23,-0.02
SUPPLIER A30,S010,A380,1.45,1.29,0.16
SUPPLIER A34,S055,A372,1.21,1.2,0.01
SUPPLIER A5,S055,A395,1.62,1.25,0.37
SUPPLIER A41,S003,A380,1.27,1.35,-0.08
XYZ,S049,A368,1.53,1.21,0.32
SUPPLIER A61,S090,A369,1.66,1.25,0.41
SUPPLIER A23,S048,A386,1.3,1.2,0.1
SUPPLIER A46,S057,A415,1.33,1.23,0.1
SUPPLIER A23,S066,A363,1.28,1.34,-0.06
SUPPLIER A72,S016,A352,1.43,1.43,0.0
SUPPLIER A62,S070,A410,1.53,1.31,0.22
SUPPLIER A17,S076,A405,1.42,1.2,0.22
SUPPLIER A20,S037,A351,2.48,1.91,0.57
SUPPLIER A4,S059,A373,1.34,1.44,-0.1
TOP DIE CASTING,S076,A347,1.21,1.35,-0.14
SUPPLIER A10,S014,A370,1.65,1.26,0.39
SUPPLIER A32,S055,A381,1.97,1.45,0.52
SUPPLIER A27,S021,A400,1.24,1.21,0.03
SUPPLIER AB,S063,A398,1.59,1.48,0.11
SUPPLIER A36,S028,A395,1.5,1.39,0.11
SUPPLIER A4,S018,A406,1.44,1.2,0.24
SUPPLIER A3,S048,A396,1.64,1.28,0.36
SUPPLIER A5,S087,A388,1.36,1.33,0.03
SUPPLIER A30,S071,A373,2.86,2.24,0.62
SUPPLIER A26,S085,A344,1.61,1.27,0.34
SUPPLIER B,S081,A400,1.21,1.2,0.01
ABC Supplier,S015,A330,1.69,1.86,-0.17
ABC Supplier,S059,A366,3.14,1.35,1.79
SUPPLIER A60,S021,A360,1.28,1.2,0.08
TOP DIE CASTING,S079,A400,1.63,1.2,0.43
SUPPLIER A50,S079,A380,1.26,2.26,-1.0
SUPPLIER A32,S045,A414,1.71,1.46,0.25
SUPPLIER A38,S049,A365,2.72,1.43,1.29
SUPPLIER A70,S093,A343,1.27,1.2,0.07
SUPPLIER A7,S073,A375,1.68,1.2,0.48
TOP DIE CASTING,S054,A368,1.62,1.24,0.38
SUPPLIER A26,S079,A404,1.21,1.44,-0.23
SUPPLIER A37,S090,A357,1.92,1.28,0.64
SUPPLIER A34,S015,A380,1.46,1.21,0.25
SUPPLIER A28,S021,A374,1.38,1.47,-0.09
SUPPLIER A3,S017,A407,1.21,1.35,-0.14
TOP DIE CASTING,S054,A395,1.67,1.22,0.45
SUPPLIER F,S057,A406,1.8,1.46,0.34
SUPPLIER AC,S093,A391,1.21,1.35,-0.14
SUPPLIER A59,S044,A388,1.62,1.43,0.19
SUPPLIER A17,S084,A366,1.24,1.51,-0.27
SUPPLIER A73,S046,A398,1.3,1.46,-0.16
SUPPLIER A1,S014,A347,1.38,1.73,-0.35
SUPPLIER A6,S047,A380,3.14,2.04,1.1
SUPPLIER AC,S019,A349,1.42,1.31,0.11
SUPPLIER A60,S070,A398,2.98,1.3,1.68
SUPPLIER H,S019,A393,1.21,1.32,-0.11
SUPPLIER A57,S006,A372,3.14,1.21,1.93
SUPPLIER A59,S001,A392,1.35,1.34,0.01
SUPPLIER A66,S059,A370,1.4,1.2,0.2
SUPPLIER A34,S009,A409,1.46,1.74,-0.28
SUPPLIER A64,S056,A101,1.54,1.22,0.32
SUPPLIER A1,S045,A380,1.21,1.2,0.01
SUPPLIER A37,S066,A376,1.66,1.39,0.27
SUPPLIER A50,S045,A400,1.28,1.43,-0.15
SUPPLIER AC,S038,A345,1.46,1.2,0.26
SUPPLIER A63,S007,A400,1.49,2.62,-1.13
SUPPLIER A10,S022,A101,1.5,1.4,0.1
SUPPLIER A38,S069,A372,1.5,1.3,0.2
SUPPLIER A4,S037,A366,1.44,1.37,0.07
SUPPLIER A29,S017,A359,1.21,1.4,-0.19
SUPPLIER A55,S083,A359,1.21,1.64,-0.43
SUPPLIER A15,S015,A364,1.33,1.4,-0.07
TOP DIE CASTING,S050,A375,2.15,1.2,0.95
SUPPLIER A5,S078,A372,1.75,1.4,0.35
SUPPLIER A34,S086,A340,1.45,1.2,0.25
SUPPLIER A59,S048,A407,1.38,1.2,0.18
SUPPLIER A60,S045,A393,1.25,1.35,-0.1
SUPPLIER A31,S003,A412,1.21,1.28,-0.07
SUPPLIER A3,S051,A372,1.49,1.24,0.25
SUPPLIER A8,S007,A394,1.49,1.86,-0.37
SUPPLIER A43,S055,A367,1.38,1.2,0.18
SUPPLIER A30,S046,A320,1.99,1.2,0.79
SUPPLIER A66,S088,A400,1.23,1.2,0.03
SUPPLIER A68,S077,A407,2.0,1.21,0.79
SUPPLIER A35,S058,A376,3.14,3.02,0.12
SUPPLIER A51,S001,A363,1.24,1.5,-0.26
SUPPLIER A22,S011,A367,1.38,1.2,0.18
SUPPLIER A19,S072,B747,1.64,1.2,0.44
SUPPLIER A37,S038,A349,1.21,1.27,-0.06
SUPPLIER A44,S032,A354,1.68,1.41,0.27
SUPPLIER A52,S055,A394,1.36,1.43,-0.07
SUPPLIER A55,S022,A366,1.37,1.31,0.06
SUPPLIER AA,S086,A341,2.01,1.67,0.34
SUPPLIER A61,S064,A391,2.05,1.43,0.62
SUPPLIER A55,S044,A341,1.88,1.41,0.47
SUPPLIER A59,S011,A354,2.68,1.25,1.43
SUPPLIER G,S092,A343,1.46,1.31,0.15
ABC Supplier,S053,A359,1.96,1.2,0.76
SUPPLIER A26,S006,A348,1.43,1.25,0.18
SUPPLIER A61,S064,A372,1.35,1.2,0.15
SUPPLIER A48,S069,A401,1.5,1.2,0.3
SUPPLIER A3,S032,A394,1.4,1.4,0.0
SUPPLIER A22,S076,A340,1.46,1.21,0.25
SUPPLIER A24,S027,A375,1.64,2.11,-0.47
SUPPLIER A64,S044,A405,1.41,1.51,-0.1
SUPPLIER A64,S043,A409,1.27,1.3,-0.03
SUPPLIER A31,S051,A390,1.27,1.27,0.0
SUPPLIER A44,S044,A398,1.43,1.48,-0.05
SUPPLIER A50,S027,A368,1.22,1.2,0.02
XPZ Supp,S026,A414,1.21,1.38,-0.17
SUPPLIER A62,S027,A394,1.47,1.2,0.27
SUPPLIER A44,S052,A392,1.34,3.16,-1.82
SUPPLIER A72,S079,A363,1.59,1.29,0.3
SUPPLIER A26,S064,A367,1.42,1.33,0.09
SUPPLIER A52,S047,A408,1.21,1.23,-0.02
SUPPLIER A17,S059,A388,1.48,1.25,0.23
SUPPLIER A9,S007,A397,1.57,1.36,0.21
SUPPLIER A49,S073,A377,1.21,1.27,-0.06
SUPPLIER A60,S032,A368,2.6,1.67,0.93
SUPPLIER A9,S053,A357,1.23,1.43,-0.2
SUPPLIER A18,S082,A400,1.43,1.57,-0.14
BLUE METAL,S092,A368,1.21,1.28,-0.07
SUPPLIER A53,S054,A320,1.41,1.44,-0.03
SUPPLIER A55,S010,A396,1.25,1.59,-0.34
SUPPLIER A53,S069,A380,1.34,1.44,-0.1
SUPPLIER A7,S021,A414,1.52,1.34,0.18
TOP DIE CASTING,S056,A364,1.53,1.46,0.07
SUPPLIER A2,S014,A330,1.47,1.2,0.27
SUPPLIER A41,S008,A391,1.33,2.8,-1.47
SUPPLIER A46,S027,A395,1.33,1.54,-0.21
SUPPLIER A68,S035,A361,3.14,1.2,1.94
SUPPLIER A73,S066,A414,1.28,1.41,-0.13
SUPPLIER A1,S064,A367,1.52,1.28,0.24
TOP DIE CASTING,S055,A400,1.49,1.57,-0.08
ABC Supplier,S047,A409,1.44,1.41,0.03
SUPPLIER A21,S075,A397,1.57,1.2,0.37
SUPPLIER A60,S073,A369,1.21,1.25,-0.04
ALOY MASTERS,S041,A363,2.17,1.46,0.71
SUPPLIER A9,S040,A408,1.38,1.46,-0.08
SUPPLIER A34,S022,A374,1.36,2.02,-0.66
SUPPLIER A48,S035,A340,1.21,1.38,-0.17
SUPPLIER A15,S084,A395,2.4,1.33,1.07
SUPPLIER A68,S027,A407,1.44,1.63,-0.19
SUPPLIER A6,S023,A400,1.52,1.2,0.32
TOP DIE CASTING,S015,A400,1.47,1.2,0.27
SUPPLIER A17,S053,A380,1.21,1.24,-0.03
TOP DIE CASTING,S084,A352,1.47,1.51,-0.04
SUPPLIER A32,S049,A380,1.78,1.2,0.58
SUPPLIER A15,S071,A359,1.36,1.2,0.16
TOP DIE CASTING,S006,A345,1.7,1.3,0.4
SUPPLIER A34,S017,A362,1.22,1.2,0.02
SUPPLIER A68,S086,A350,2.6,1.7,0.9
ALOY MASTERS,S008,A343,1.21,1.38,-0.17
SUPPLIER A21,S014,A348,1.41,1.55,-0.14
SUPPLIER A28,S088,A348,1.25,1.59,-0.34
SUPPLIER A5,S039,A396,1.58,1.2,0.38
SUPPLIER A72,S001,A341,1.31,1.2,0.11
SUPPLIER AA,S076,A371,1.32,1.34,-0.02
SUPPLIER A9,S026,A406,1.26,3.16,-1.9
SUPPLIER A2,S070,A390,1.34,1.2,0.14
ALOY MASTERS,S006,A400,1.48,1.2,0.28
SUPPLIER A17,S017,A364,1.44,2.81,-1.37
SUPPLIER E,S054,A364,1.26,1.68,-0.42
SUPPLIER A15,S019,A378,1.21,1.53,-0.32
ABC Supplier,S022,A398,1.53,1.21,0.32
SUPPLIER A8,S054,A370,1.42,1.35,0.07
SUPPLIER A51,S063,A410,1.38,1.52,-0.14
SUPPLIER A43,S001,A373,1.21,1.28,-0.07
SUPPLIER A29,S075,A398,1.32,1.2,0.12
SUPPLIER A12,S058,A408,1.39,1.4,-0.01
SUPPLIER A26,S048,A400,1.36,1.4,-0.04
SUPPLIER A49,S076,A365,1.35,1.3,0.05
SUPPLIER A62,S070,A367,1.43,1.37,0.06
TOP DIE CASTING,S024,A402,1.61,1.25,0.36
SUPPLIER A3,S018,A347,1.46,1.75,-0.29
SUPPLIER A6,S019,A364,2.64,1.28,1.36
SUPPLIER A34,S050,A377,1.57,1.22,0.35
SUPPLIER A65,S040,A365,1.27,1.35,-0.08
SUPPLIER A20,S073,A373,1.39,1.45,-0.06
SUPPLIER A56,S076,A403,1.56,1.24,0.32
SUPPLIER A17,S019,A362,1.22,1.29,-0.07
SUPPLIER A34,S081,A330,1.44,1.32,0.12
SUPPLIER A1,S068,A361,1.72,1.27,0.45
SUPPLIER A20,S013,A372,1.31,1.2,0.11
SUPPLIER A60,S069,A351,1.65,1.2,0.45
SUPPLIER B,S049,A406,2.18,1.39,0.79
TOP DIE CASTING,S068,A400,1.39,1.2,0.19
SUPPLIER H,S037,A351,1.21,1.21,0.0
SUPPLIER A31,S070,A375,1.52,1.53,-0.01
SUPPLIER A55,S048,A350,1.26,3.15,-1.89
SUPPLIER A8,S073,A401,1.25,1.94,-0.69
SUPPLIER A23,S001,A409,1.38,1.2,0.18
SUPPLIER A53,S068,A400,2.11,1.26,0.85
SUPPLIER C,S088,A372,1.97,1.22,0.75
SUPPLIER A29,S030,A320,1.57,1.2,0.37
TOP DIE CASTING,S080,A330,1.21,1.68,-0.47
SUPPLIER A10,S045,A370,1.21,1.2,0.01
SUPPLIER A37,S044,A369,1.43,1.2,0.23
SUPPLIER A1,S051,A359,1.47,1.64,-0.17
SUPPLIER A72,S085,A340,1.53,1.54,-0.01
BLUE METAL,S078,A330,2.42,1.28,1.14
SUPPLIER A53,S079,A386,1.45,1.3,0.15
SUPPLIER A57,S085,A372,1.56,1.35,0.21
SUPPLIER A19,S059,A364,1.48,1.2,0.28
SUPPLIER A27,S086,A400,2.67,1.22,1.45
SUPPLIER A6,S023,A101,1.21,1.34,-0.13
BLUE METAL,S078,A354,1.34,1.2,0.14
SUPPLIER A22,S074,A359,1.57,1.2,0.37
SUPPLIER A51,S046,A394,1.21,1.23,-0.02
SUPPLIER A33,S054,A391,1.88,1.24,0.64
SUPPLIER A61,S043,A354,1.95,1.34,0.61
SUPPLIER A24,S027,A377,1.21,1.2,0.01
SUPPLIER A59,S021,A101,1.44,1.2,0.24
SUPPLIER A72,S043,A364,1.21,2.65,-1.44
SUPPLIER A61,S082,A378,1.21,1.29,-0.08
SUPPLIER A27,S047,A101,2.05,1.2,0.85
SUPPLIER A18,S082,A398,1.29,2.12,-0.83
SUPPLIER A2,S070,A350,1.37,1.38,-0.01
SUPPLIER B,S048,A375,1.34,2.1,-0.76
TOP DIE CASTING,S052,A388,1.52,2.25,-0.73
SUPPLIER A73,S044,A347,1.48,1.53,-0.05
SUPPLIER A25,S058,A398,1.21,1.4,-0.19
SUPPLIER AD,S050,A379,2.24,1.42,0.82
SUPPLIER A9,S092,A348,1.5,2.61,-1.11
XPZ Supp,S070,A412,1.52,1.59,-0.07
SUPPLIER D,S055,A394,3.14,1.22,1.92
SUPPLIER A37,S066,A366,1.4,1.2,0.2
SUPPLIER A66,S021,A362,1.28,1.29,-0.01
XPZ Supp,S056,A400,1.37,1.2,0.17
SUPPLIER A62,S049,A359,1.25,1.41,-0.16
SUPPLIER A25,S082,A366,1.21,1.5,-0.29
SUPPLIER A8,S042,A414,2.42,2.69,-0.27
SUPPLIER A27,S046,A320,1.21,1.32,-0.11
SUPPLIER E,S069,A400,1.66,1.52,0.14
SUPPLIER AC,S032,A405,2.28,1.23,1.05
SUPPLIER A38,S049,A346,1.72,1.22,0.5
SUPPLIER A36,S082,A374,1.65,1.28,0.37
SUPPLIER A39,S070,A383,1.21,1.22,-0.01
SUPPLIER A60,S023,A374,1.31,1.34,-0.03
SUPPLIER A70,S069,A386,1.61,1.5,0.11
SUPPLIER A39,S016,A407,1.66,1.23,0.43
SUPPLIER A10,S071,A344,1.73,1.2,0.53
SUPPLIER A50,S057,A386,1.71,1.2,0.51
SUPPLIER A52,S046,A400,1.52,1.24,0.28
SUPPLIER A68,S021,A385,1.83,1.38,0.45
SUPPLIER A67,S064,A364,1.43,1.35,0.08
SUPPLIER A9,S006,A392,1.29,1.3,-0.01
SUPPLIER A72,S024,A101,1.36,1.43,-0.07
XYZ,S040,A370,1.45,1.2,0.25
TOP DIE CASTING,S055,A396,1.4,1.35,0.05
SUPPLIER A27,S013,A320,1.62,1.36,0.26
SUPPLIER A56,S043,A400,1.93,1.26,0.67
SUPPLIER A63,S090,A347,1.21,1.23,-0.02
