Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20
19-07-2008 13.17,2928.64,2587.46,2188.7952,877.6266,1.2259,100,102.3016,0.1193,1.5515,-0.013059613077387901,0.0086,0.955618650911594,192.9787,0,10.6636,416.7248,10.4109,0.9516,190.61788541228452,12.4265,1.4278
19-07-2008 14.43,3095.78,2428.37,2197.9527,1389.3609,1.0902,100,102.7956,0.1257,1.5291,0.014732715407799676,-0.0065,0.9699,201.131,0,8.6923,417.3553,9.1999,0.9709,185.97695847021765,12.5635,1.4024
19-07-2008 17.53,3070.4,2428.37,2184.4333,1098.3119,1.5509,100,95.662,0.1201,1.5598,0.006192635139389272,-0.0176,0.9437173281155559,193.4481,0,12.4985,412.1154,9.1999,0.9673,192.9981389430255,12.2556,1.4278
19-07-2008 22.52,3095.78,2465.05,2200.1424,973.8561,0.8237,100,103.808,0.1185,1.4959,0.002745519213328069,-0.003,0.9652909431664137,199.5293,0,10.2468,409.1946,10.168419664893753,0.9733,183.3869,12.5563,1.3909
19-07-2008 15.22,3038.91,2469.71,2184.4333,949.6855,0.928,100,104.8132,0.1185,1.5816,0.025,0.009,0.9568435297989819,219.4826,0,10.7361,423.7448,9.386313723878644,0.9674,183.3869,12.3572,1.4278
22-07-2008 8.41,3088.23,2488.38,2184.4333,1169.3948,1.5509,100,105.4927,0.1249,1.4896,-0.0367,-0.0003,0.9521080540187833,196.7886,0,9.5139,413.5394,9.896299028260458,0.9592,185.09249008461504,12.4448,1.3923
19-07-2008 14.43,3081.94,2429.39,2184.4333,877.6266,1.5509,100,104.868,0.1223,1.5043,-0.010272412723581316,-0.005,0.9609044315750038,195.5502,0,11.3777,405.5455,10.162174675085955,0.9712,190.24913666177676,12.3558,1.406
22-07-2008 2.59,3095.78,2428.37,2225.793,877.6266,1.5509,100,103.1944,0.1185,1.5816,-0.01876928337417267,-0.0092,0.949352156927692,220.1071,0,12.4783,426.4487,9.61462649426198,0.9516,183.3869,10.7029,1.4278
21-07-2008 8.21,3028.63,2539.33,2195.3339,877.6266,1.2098,100,104.268,0.1242,1.5508,0.014389337499209879,0.0029,0.9433,200.9947,0,11.3386,419.1706,9.601962505951178,0.9654,189.34714277850327,12.4928,1.3912
22-07-2008 14.00,3095.78,2428.37,2184.4333,949.7341,1.1627,100,107.8711,0.1246,1.5816,-0.0367,-0.0138,0.9433,224.4745,0,9.5576,427.9548,9.798428355623463,0.9647,193.67171953499067,11.491,1.4276
21-07-2008 11.53,3095.78,2436.12,2194.0221,877.6266,1.4461,100,106.6901,0.1257,1.5816,0.00858145230183818,-0.0179,0.9699,201.1615,0,7.9558,410.0915,9.774975353162237,0.9686,183.3869,12.5635,1.4178
20-07-2008 3.35,3007.73,2638.93,2228.2874,877.6266,1.5509,100,106.7778,0.1251,1.5706,-0.0367,-0.0035,0.9433,213.3245,0,9.1624,408.3792,9.1999,0.9649,191.715836157396,12.5489,1.3999
19-07-2008 11.55,3095.78,2428.37,2184.4333,877.6266,1.3669,100,107.6637,0.1248,1.55,0.004406279674337307,-0.0052,0.9605827871007289,203.2121,0,9.6735,408.368,10.110374419389801,0.9621,183.3869,12.5132,1.4074
20-07-2008 3.35,3095.78,2461.48,2241.301,877.6266,1.5208,100,95.4878,0.122,1.521,0.013293029686044736,-0.0168,0.9604343202222562,200.707,0,7.9558,404.5667,9.72632692205908,0.9679,198.82334516731254,12.3766,1.3914
22-07-2008 2.59,3044.74,2428.37,2189.2678,877.6266,1.5509,100,101.0368,0.1217,1.5816,-0.017947407017113986,0.0152,0.9513272853454321,223.3818,0,12.1916,426.9375,9.260403225833059,0.9649,200.22257382222318,12.3243,1.3825
21-07-2008 11.53,3095.78,2428.37,2198.5117,1450.5709,1.5509,100,95.4878,0.1257,1.5275,0.000674109354012041,-0.0032,0.9584645649915481,226.0086,0,8.5574,417.6978,9.1999,0.9702,185.05755249687022,12.382,1.3825
19-07-2008 13.17,3065.95,2428.37,2184.4333,877.6266,1.0965,100,98.1936,0.1236,1.5418,-0.011892295352672937,-0.0042,0.9648178572459915,202.8869,0,10.6629,415.9959,9.345716392844084,0.9687,184.9810126786968,12.3549,1.4103
21-07-2008 11.53,3095.78,2428.37,2195.3153,877.6266,1.2625,100,95.9812,0.1246,1.5603,0.025,0.0169,0.9433,199.4645,0,11.9148,421.561,9.1999,0.9666,188.3044781556862,12.5635,1.4245
19-07-2008 19.44,3080.0,2442.3,2197.7089,877.6266,1.2047,100,101.6935,0.1257,1.5444,0.025,-0.0123,0.9547608697204015,207.8099,0,10.8662,421.2504,9.1999,0.9643,198.20042120983854,12.5635,1.4164
22-07-2008 0.03,3082.41,2454.65,2211.5021,989.6542,0.7884,100,103.0301,0.1198,1.5816,0.025,-0.012,0.9609142927391028,192.9787,0,9.5417,413.2028,10.049045046454369,0.9624,183.3869,12.5635,1.4278
22-07-2008 0.03,3095.78,2492.96,2184.4333,1066.7077,1.3613,100,104.1094,0.1199,1.4368,0.000375189963268005,-0.014,0.9517877024005291,200.869,0,8.1128,415.1095,9.639366907616674,0.9715,185.3451910530598,12.519,1.4243
19-07-2008 14.43,3046.2,2429.74,2265.3227,1446.5204,1.3192,100,104.8475,0.1257,1.5666,0.025,0.0064,0.9487140706165531,201.8167,0,9.6797,426.4176,9.235261899990153,0.968,185.03529836478373,12.2662,1.421
19-07-2008 19.44,3095.78,2428.37,2184.4333,877.6266,1.5509,100,104.7242,0.1253,1.5612,0.025,0.0193,0.9507266190694204,206.8862,0,13.6872,410.7867,10.4109,0.9649,184.89882434990844,12.5635,1.3825
21-07-2008 11.53,3034.56,2428.37,2209.9766,1003.7679,1.5509,100,100.9068,0.1257,1.5398,0.014823819745451395,0.0148,0.9461737190200716,207.265,0,11.0346,428.9826,9.1999,0.9668,192.84470839920508,12.5635,1.4056
19-07-2008 14.43,3095.78,2467.81,2184.4333,992.7924,1.2553,100,104.3842,0.1189,1.5789,-0.026686812233986903,0.001,0.9583820142305994,226.0086,0,13.3157,417.8177,10.219929119430123,0.9714,183.3869,12.4231,1.4265
19-07-2008 15.22,3095.78,2446.93,2230.0805,1658.3697,1.4838,100,100.4692,0.1192,1.5816,-0.0367,0.0161,0.9469943381336273,208.3316,0,9.6451,425.799,9.1999,0.967,191.3151037215159,12.4204,1.4278
19-07-2008 13.17,3052.92,2506.84,2223.9579,885.764,1.2512,100,100.4817,0.1257,1.5816,0.025,0.006,0.9433,203.5789,0,7.9558,411.6082,9.1999,0.9656,183.88719989249873,12.5635,1.3981
20-07-2008 3.35,3095.78,2428.37,2190.8921,877.6266,1.2996,100,95.4878,0.1257,1.5104,0.025,0.0056,0.9433,204.6987,0,7.9558,421.4702,9.93054325252779,0.9664,190.49632421523495,12.5415,1.4278
19-07-2008 21.57,2996.51,2428.37,2184.4333,1091.5908,1.5509,100,100.1953,0.119,1.5723,0.0188374369330788,-0.0179,0.9433,206.2011,0,10.2252,420.2934,9.788705122571523,0.9631,183.3869,12.527,1.4278
21-07-2008 11.53,3095.78,2457.3,2228.4128,1311.1172,1.5509,100,101.6443,0.1204,1.4714,0.0069270353898616965,0.0036,0.9459818081579052,192.9787,0,9.0251,428.9826,10.303566263053277,0.9656,185.3974448749036,11.8837,1.3825
20-07-2008 3.35,3020.99,2428.37,2187.7534,894.0326,1.2491,100,98.9186,0.1245,1.5653,0.019991314732236615,0.0045,0.9433,199.7551,0,8.7073,428.9826,9.306630084402169,0.9619,215.5977,10.991,1.4207
19-07-2008 20.24,3095.78,2510.25,2184.4333,959.924,1.5509,100,107.7036,0.1256,1.5464,0.025,-0.0002,0.9433,195.2346,0,7.9558,408.4835,9.952335168593965,0.965,183.3869,12.4557,1.415
19-07-2008 11.55,3050.41,2444.2,2191.7114,1295.6191,1.2914,100,106.1726,0.1257,1.4368,8.069607412172254e-05,0.0035,0.952910953690381,210.77,0,9.4332,413.0239,9.787380225850734,0.9709,184.15287424015554,12.4541,1.4241
20-07-2008 3.35,3079.53,2428.37,2184.4333,1121.9926,1.2934,100,95.4878,0.1248,1.46,-0.008016286791413746,-0.0053,0.9608972538830881,200.3245,0,11.4178,420.3471,9.456648935947195,0.9665,183.3869,12.5459,1.3957
19-07-2008 14.43,3095.78,2428.37,2259.9265,877.6266,0.9278,100,106.8041,0.1241,1.4368,0.023943552098166086,-0.0147,0.9567648901928097,196.2555,0,9.7493,428.2124,9.255992966866181,0.9683,188.39515604596838,12.4563,1.4256
21-07-2008 11.53,3095.78,2474.44,2184.4333,1407.7377,1.0977,100,97.1234,0.124,1.5747,-0.02465228210226099,0.0208,0.9492075598151238,196.2942,0,9.0731,422.6417,9.661602869940587,0.972,186.05646670568626,12.5635,1.404
19-07-2008 12.32,3017.17,2428.37,2184.4333,1627.9385,1.2854,100,95.4878,0.1218,1.5816,0.020881239938176865,0.0031,0.9560952769227568,200.9907,0,13.2188,411.6745,10.247218779559292,0.9625,191.11704544502365,12.5171,1.4172
20-07-2008 3.35,3055.94,2507.73,2208.6858,1269.8519,1.5509,100,99.0573,0.1217,1.5577,-0.005268185930084619,-0.0037,0.9597755071380436,202.83,0,8.5999,411.5805,9.1999,0.962,186.08195558484277,12.5098,1.4048
19-07-2008 11.55,3051.9,2428.37,2184.4333,1470.9715,1.5509,100,107.8711,0.1208,1.5003,0.017961387428358046,0.0045,0.9482687348424295,203.9453,0,8.962,427.9049,10.4109,0.9636,186.9294797118145,12.1982,1.4123
21-07-2008 11.53,3016.6,2537.45,2205.5444,1400.704,0.7884,100,98.7656,0.1257,1.5059,0.025,0.0108,0.9591842077318781,194.1519,0,10.1711,420.3129,9.1999,0.9695,183.3869,12.3617,1.4142
19-07-2008 21.35,3095.78,2428.37,2208.7213,1239.8892,1.5509,100,105.9966,0.1245,1.5367,0.012541893339818158,-0.0072,0.9629791520443467,226.0086,0,7.9558,418.4073,9.811332308074258,0.9631,196.28693676109597,12.328,1.4216
19-07-2008 21.35,2947.9,2428.37,2251.1239,877.6266,1.5509,100,99.0573,0.1257,1.5772,0.025,-0.0123,0.9569833964693559,208.8094,0,7.9558,406.0651,9.1999,0.9661,188.22371505740526,12.5488,1.4085
22-07-2008 11.47,3095.78,2428.37,2200.6744,1336.0243,1.0569,100,96.0441,0.1185,1.58,0.020229708985172477,-0.0037,0.9433,201.6845,0,9.6028,428.9826,9.1999,0.9692,193.3809473431905,12.5587,1.4047
22-07-2008 14.00,3095.78,2525.7,2241.3661,1436.5703,1.3765,100,95.4878,0.12,1.5816,0.025,0.0093,0.9433,198.8035,0,10.1976,421.1903,9.1999,0.9654,188.03339263483394,12.5635,1.4085
19-07-2008 12.32,3060.83,2431.81,2224.4233,981.4173,1.5357,100,107.8711,0.1257,1.5554,0.025,-0.0099,0.9622218857579948,196.9677,0,10.6053,404.5667,9.709355193657847,0.9673,186.71042587137973,12.3982,1.413
20-07-2008 3.35,3095.78,2556.76,2217.5598,877.6266,1.5509,100,97.4889,0.1239,1.5816,0.018201709833919295,-0.0167,0.9570924925421656,192.9787,0,7.9558,415.6821,9.65925321518365,0.9747,189.44596682082854,12.4581,1.4274
20-07-2008 3.35,3095.78,2428.37,2184.4333,1471.4997,1.4986,100,98.8401,0.1185,1.5609,0.025,0.0112,0.9505175546995595,201.0439,0,10.317,406.9545,9.1999,0.9626,193.24127603324965,12.5557,1.397
19-07-2008 11.55,3095.78,2467.28,2265.9512,1338.9389,1.4863,100,99.9274,0.1257,1.5816,-0.022540974407694835,-0.0157,0.9489842889045659,218.8366,0,9.0886,416.7388,10.016280643984667,0.9697,183.3869,12.5635,1.3967
21-07-2008 8.21,3095.78,2434.57,2184.4333,1539.8014,1.538,100,104.6556,0.1257,1.5609,-0.0138567104070356,-0.0179,0.956763428410261,201.2375,0,12.3525,417.9286,9.1999,0.9692,183.53302048163417,12.5635,1.4121
21-07-2008 11.53,3095.78,2428.37,2184.4333,877.6266,1.3371,100,103.8847,0.1234,1.5039,0.008768226968144624,0.0118,0.9433,213.096,0,8.3177,424.8589,9.462783836586219,0.9683,196.52299131882444,12.5635,1.4061
19-07-2008 19.44,2978.05,2428.37,2228.4378,877.6266,1.4046,100,105.5596,0.119,1.5816,-0.013138078752159674,-0.0179,0.9627405224107721,203.1997,0,10.2865,413.6869,10.053877690615685,0.964,191.05394898214016,12.5635,1.4153
19-07-2008 21.35,3093.55,2592.55,2219.3613,1075.6262,1.3774,100,102.1293,0.1199,1.5578,0.025,-0.0129,0.9433,192.9787,0,13.6872,408.3311,9.1999,0.9672,183.3869,12.5514,1.407
22-07-2008 8.41,3067.5,2478.94,2217.1325,877.6266,1.5509,100,102.3059,0.1257,1.5292,0.021370466215619593,0.0021,0.9473291597308321,195.9276,0,9.4337,410.6611,9.662340587033503,0.969,184.07511594326752,12.56,1.417
20-07-2008 3.35,3070.84,2453.27,2190.5594,1054.0106,1.5509,100,96.733,0.1213,1.5254,-0.0006684635562104087,-0.0154,0.9469030643713501,200.7123,0,8.467,414.6975,10.4109,0.9626,183.3869,12.4236,1.3825
19-07-2008 12.32,3022.96,2428.37,2184.4333,1336.0966,1.4461,100,103.6387,0.1238,1.5816,0.005705048017900408,0.005,0.951124167988414,208.6077,0,8.8317,426.6884,9.554180449516084,0.9632,189.3332670872106,12.345,1.3825
19-07-2008 21.35,3087.91,2428.37,2220.618,1072.2935,1.5509,100,104.0627,0.1237,1.5816,0.01708076478673704,0.0028,0.9604316848185971,209.006,0,11.4829,415.83,10.4109,0.9681,214.3120323181177,12.2834,1.4271
19-07-2008 14.43,3095.78,2428.37,2184.4333,978.7044,1.2784,100,107.8711,0.1218,1.4836,-0.00340321128081726,-0.0163,0.9597792487420258,200.2941,0,10.2331,419.1759,9.266958140583379,0.9698,186.7679794957849,12.4997,1.4278
19-07-2008 20.24,3030.71,2428.37,2188.5886,1510.5448,1.5509,100,103.0365,0.1233,1.5329,0.012608007320579538,-0.0011,0.9567426588125021,225.2713,0,12.9032,428.9826,9.505593631950205,0.9653,183.8202263519133,12.5393,1.4121
21-07-2008 8.21,2920.07,2428.37,2191.5236,877.6266,1.5509,100,106.3034,0.1257,1.5816,0.025,-0.0179,0.9643850742236151,211.5487,0,11.0497,419.9638,9.1999,0.9607,185.93615442932443,12.5635,1.4278
19-07-2008 13.17,3063.03,2428.37,2237.1797,1290.0416,1.5509,100,99.4082,0.1257,1.5451,-0.007733768906270538,-0.0149,0.9575673231627362,208.6239,0,8.406,428.9826,9.76039183385615,0.9656,185.9967556501471,12.4418,1.4172
21-07-2008 11.53,3095.78,2627.79,2184.4333,1361.1529,1.4742,100,104.4607,0.1239,1.5783,-0.012619429825755467,0.0216,0.9481695064260909,226.0086,0,8.2348,426.6027,9.1999,0.9654,193.05121554791995,11.7036,1.4038
22-07-2008 0.03,3086.26,2428.37,2184.4333,998.5326,1.1691,100,96.8325,0.1255,1.478,-0.0367,0.0115,0.9564304006851897,202.8364,0,8.8602,406.0064,9.680326116906192,0.9682,194.95657234823534,12.358,1.3825
22-07-2008 14.00,3033.28,2488.59,2246.5384,1008.2128,1.5509,100,97.3247,0.1257,1.4925,0.004025200670512357,0.0021,0.9539879947726966,199.7346,0,7.9558,409.1818,9.665463591609479,0.9669,185.94723270823175,12.1963,1.42
19-07-2008 20.24,3095.78,2611.06,2238.587,1356.8739,1.0129,100,100.9427,0.1238,1.5337,0.007147835546547328,-0.0079,0.9433,195.4962,0,7.9558,413.192,10.342729598457884,0.9659,184.70930712133418,12.521,1.3864
22-07-2008 14.00,3095.78,2428.37,2184.4333,1698.0172,1.5509,100,98.6786,0.1247,1.5671,0.025,0.0161,0.9597165119516041,205.4093,0,7.9558,426.2518,9.1999,0.9642,183.3869,12.3608,1.3901
19-07-2008 13.17,2920.07,2562.82,2213.1565,1698.0172,1.3033,100,106.399,0.1257,1.5596,0.023329768704008304,0.0106,0.9544536796386324,207.4488,0,11.2277,421.2363,9.531870906055916,0.9648,183.3869,11.5348,1.4027
20-07-2008 3.35,3012.67,2458.87,2241.5299,877.6266,1.2733,100,102.8649,0.1257,1.5816,0.025,0.0052,0.9469403555578617,203.7269,0,8.2008,426.3379,9.701446589869287,0.9677,187.44206715404812,12.4486,1.4257
22-07-2008 2.59,3086.55,2428.37,2184.4333,943.5456,1.5509,100,107.3398,0.1257,1.5557,-0.0048088641903678096,0.0064,0.9599893409043313,202.8701,0,8.6875,413.3127,9.5008091407204,0.9626,183.3869,12.5635,1.4005
22-07-2008 0.03,3069.66,2533.99,2184.4333,1698.0172,1.3447,100,101.5977,0.1231,1.5816,-0.03225788482910069,-0.0061,0.9511286916735275,221.1659,0,8.8115,418.5804,9.300478342424926,0.9707,183.3869,12.5635,1.3829
21-07-2008 8.21,2962.1,2454.79,2184.4333,912.0005,1.5509,100,96.206,0.1239,1.5816,0.025,0.0192,0.9545556633178073,223.7452,0,10.7218,418.3882,9.516788845051668,0.9635,190.91524570507107,12.4921,1.3825
19-07-2008 15.22,3038.33,2428.37,2184.4333,1661.7853,0.9364,100,98.1781,0.1257,1.5723,-0.0367,0.0111,0.9456921386707609,200.3036,0,10.3206,404.9233,10.396679318582734,0.9642,183.3869,12.3152,1.3825
22-07-2008 14.00,3095.78,2469.71,2192.2209,1212.3242,1.5509,100,104.4814,0.1199,1.5816,-0.01360709458372855,-0.0107,0.9585426554928647,194.9553,0,8.4264,424.7585,9.845995020206612,0.9662,184.33654860936025,12.5635,1.4278
21-07-2008 11.53,3086.37,2445.76,2196.548,901.9706,1.1015,100,102.7833,0.1257,1.5816,-0.0367,-0.0179,0.9433,202.7668,0,9.4726,421.8734,9.580571158898554,0.9688,188.51614314439485,12.2441,1.4271
19-07-2008 19.44,3095.78,2428.37,2184.4333,1054.191,1.5509,100,97.0606,0.1256,1.5816,-0.014756399623918321,-0.0044,0.9571007548347817,204.307,0,10.9627,416.3595,9.1999,0.9684,192.513013659639,12.5635,1.3825
20-07-2008 3.35,3095.78,2428.37,2184.4333,877.6266,1.5185,100,105.2484,0.125,1.5816,0.017202454222418014,-0.0179,0.9433,226.0086,0,8.8348,422.4322,9.251391558710528,0.9684,185.43432235114352,12.3552,1.3825
22-07-2008 11.47,3066.59,2521.17,2217.3027,1347.618,1.0888,100,103.4031,0.1257,1.5816,0.025,0.0136,0.9472707224091987,204.8946,0,11.8186,427.3228,9.872037706658755,0.9658,183.3869,12.2946,1.3987
19-07-2008 11.55,3047.84,2428.37,2184.4333,1420.0107,1.1228,100,103.1602,0.1257,1.5816,0.004131817668342785,0.017,0.9433,192.9787,0,11.2618,413.4058,9.72500827297618,0.9733,209.0356771803927,12.3881,1.4037
19-07-2008 22.52,3095.78,2501.3,2224.2717,877.6266,0.7884,100,96.2316,0.1255,1.5647,-0.026567359473586113,-0.0024,0.9526533513478795,202.4436,0,7.9558,409.2696,10.4109,0.9675,188.01259211946146,12.4701,1.4278
19-07-2008 15.22,3095.78,2433.54,2184.4333,877.6266,1.5003,100,98.9519,0.1185,1.5019,-0.003655046275408998,-0.0176,0.959169585663127,202.4939,0,10.8918,410.8,9.330314634489214,0.9693,183.3869,12.3458,1.4246
19-07-2008 20.24,2992.18,2445.21,2184.4333,1196.343,1.4445,100,99.7118,0.1257,1.5302,-0.0032625116127165746,0.0007,0.9591617557357724,199.2557,0,11.1566,404.5667,10.320208164371348,0.9656,184.73989065714443,12.244,1.3863
21-07-2008 8.21,3095.78,2428.37,2190.1646,1206.6239,1.4901,100,102.9324,0.1219,1.5113,-0.018464077843959384,-0.0179,0.9609470647508268,201.9451,0,11.8069,425.8996,10.4109,0.9701,188.25778586739125,12.4865,1.4087
19-07-2008 19.45,3088.89,2428.37,2184.4333,877.6266,1.4377,100,105.7149,0.1185,1.4868,0.025,0.0044,0.9550703011687847,199.2041,0,9.3321,422.5193,9.565103785803602,0.9648,194.94247646500236,12.5635,1.3825
19-07-2008 15.22,3022.32,2450.21,2184.4333,877.6266,1.3651,100,104.2025,0.1255,1.5075,0.009462744934992606,-0.0175,0.9583577692161146,202.3875,0,8.5278,405.4144,9.1999,0.9647,186.79486680620658,12.5635,1.3891
21-07-2008 11.53,3079.26,2428.37,2184.4333,959.8346,1.5509,100,101.6261,0.1257,1.5816,0.0015554245178552029,-0.008,0.9627824094476103,213.7287,0,11.0192,428.9826,9.1999,0.9693,187.60354697545532,12.5635,1.4168
19-07-2008 11.55,3095.78,2428.37,2184.4333,877.6266,1.1231,100,95.4878,0.1199,1.4498,0.0011086267303405985,0.0137,0.9476865499077715,197.6228,0,8.7492,426.822,9.1999,0.9684,183.78718426019873,12.5635,1.4129
19-07-2008 22.52,3081.0,2552.52,2194.657,1239.3422,1.4754,100,104.3313,0.1226,1.5816,-0.027197063794463145,-0.0179,0.9485389263938446,197.3098,0,11.0933,427.2476,10.126132948199025,0.9638,183.3869,12.3655,1.4147
20-07-2008 3.35,2955.81,2527.75,2238.0744,877.6266,1.257,100,106.5213,0.1245,1.5236,0.01933766936646908,-0.0054,0.9535137834245416,200.1426,0,12.178,413.3459,10.328977183265604,0.9639,184.27895499549936,12.1792,1.4009
22-07-2008 11.47,3047.46,2611.64,2184.4333,1698.0172,1.5144,100,101.3078,0.1257,1.5717,-0.0004857942185565421,0.0116,0.9651874512592589,226.0086,0,12.686,420.4419,9.834714830366028,0.9617,204.06624739976363,12.5635,1.3923
21-07-2008 8.21,3063.13,2549.88,2234.8845,1610.2345,0.7884,100,107.7371,0.1257,1.5816,-0.0011808134307617554,0.0132,0.951283118237454,204.1075,0,8.1066,411.2559,9.388639291089996,0.9689,187.65377353184337,12.5635,1.4109
22-07-2008 11.47,3043.1,2428.37,2184.4333,877.6266,1.4056,100,97.0975,0.1208,1.5463,-0.002223771323721393,-0.0047,0.9636477222898512,207.3613,0,11.5789,425.7888,10.281116803527967,0.9739,183.46648402579936,12.5635,1.3887
19-07-2008 17.53,2967.68,2428.37,2189.7629,877.6266,1.5178,100,97.1744,0.123,1.5419,0.005645905446556922,0.0198,0.9525769431200566,226.0086,0,7.9558,428.9826,9.784515021167513,0.97,185.77879112248505,12.3274,1.4112
19-07-2008 12.32,3084.52,2558.58,2234.7387,915.4524,1.4587,100,101.0708,0.1257,1.5816,0.02090266686164009,0.0078,0.9433,204.9662,0,12.8055,417.1439,9.389612188607265,0.9614,192.0688589732286,12.5635,1.402
22-07-2008 11.47,3094.92,2501.69,2205.134,877.6266,1.1719,100,97.9192,0.1185,1.5601,0.0018700621859299958,-0.0076,0.9632790412039837,226.0086,0,11.6138,410.5392,10.07922671891006,0.9693,189.5610372293529,12.5608,1.4047
19-07-2008 22.52,3046.82,2428.37,2184.4333,877.6266,1.5509,100,105.5443,0.1257,1.5641,0.02477172092476164,0.0032,0.9433,206.5991,0,7.9558,425.2786,9.91601416356814,0.961,187.84693419972473,12.2539,1.4203
19-07-2008 17.53,2995.22,2428.37,2184.4333,877.6266,1.4669,100,98.5216,0.1257,1.4762,0.018322543696341217,0.0132,0.9473149344643682,201.3821,0,10.1381,428.9826,9.494105844916517,0.9659,215.5977,12.4918,1.4278
19-07-2008 15.22,3070.19,2493.04,2204.3215,1588.0519,1.3243,100,95.4878,0.1235,1.4368,0.025,-0.016,0.951763418931225,196.9284,0,8.2674,414.2481,9.546659794817238,0.9684,205.42315981608377,12.3754,1.3825
20-07-2008 3.35,3022.31,2443.95,2227.7664,877.6266,1.3326,100,107.8711,0.1185,1.5551,-0.002302293051355705,-0.0179,0.9525823627525197,198.5248,0,8.627,421.3017,9.657260064965204,0.9657,185.06244360719455,12.5635,1.4278
19-07-2008 20.24,3065.78,2496.71,2184.4333,877.6266,1.443,100,105.8361,0.1257,1.5777,0.025,-0.0007,0.9514232286214885,197.515,0,9.0106,417.4813,10.311095936731933,0.965,196.65564514099856,11.152,1.4278
19-07-2008 22.52,2977.55,2428.37,2204.778,877.6266,1.4347,100,102.2753,0.1187,1.4947,0.016970174976278563,0.0048,0.9615801886579289,197.7709,0,10.55,428.9826,9.1999,0.9689,187.23107038914395,12.3845,1.4277
22-07-2008 11.47,2979.57,2516.78,2230.5976,877.6266,1.5345,100,107.8711,0.1257,1.5816,0.024667999436108555,-0.0179,0.953604521316414,195.553,0,11.4165,404.5667,9.1999,0.9692,183.3869,12.4109,1.427
19-07-2008 19.44,3095.78,2510.15,2184.4333,1627.8329,1.0272,100,98.5626,0.1257,1.5474,-0.034438727766769844,0.0216,0.9523286128837394,201.8901,0,7.9848,428.9826,9.1999,0.9711,183.3869,12.3624,1.3985
19-07-2008 13.17,3023.7,2428.37,2184.4333,1249.8058,1.541,100,95.4878,0.1257,1.5816,0.025,0.0116,0.952403461943432,197.0801,0,10.5308,404.5667,9.1999,0.9663,185.29496109756803,12.178,1.4278
19-07-2008 13.17,3091.39,2428.37,2184.4333,1175.2397,1.5509,100,99.3701,0.1221,1.5816,0.010904336961182622,-0.0089,0.9578884905725152,201.5883,0,11.3697,413.8284,10.215775646551759,0.9628,186.0353282794133,12.5635,1.3844
22-07-2008 11.47,2983.23,2428.37,2216.1265,907.0325,0.7884,100,106.1019,0.1248,1.5197,-0.014528810829949912,0.0039,0.9633069039679675,205.0445,0,11.1733,421.3684,10.049020072522564,0.966,187.28824591324567,12.5635,1.4042
22-07-2008 2.59,3019.9,2428.37,2184.4333,1253.427,1.5509,100,95.4878,0.1224,1.5816,0.01374705583907563,-0.0102,0.9581644149382835,226.0086,0,9.0619,417.9148,9.1999,0.965,193.67572967760637,12.371,1.4278
21-07-2008 11.53,3072.87,2428.37,2220.0266,1098.6368,1.2927,100,104.1909,0.1257,1.5816,-0.0367,0.0014,0.9625882785324041,200.7517,0,13.4059,416.5119,10.153487248043433,0.9742,183.3869,12.2432,1.3902
